,ConstituentID,DisplayName,Region,Gender,BeginDate,Wiki QID,Income ($)
6916,7845,Diana Michener,Macao; Macau S.A.R.; Eastern Asia; Asia,Female,1940,Q2089948,9300
6917,7846,Bernard Rancillac,Bamako; Mali; Western Africa; Africa,Male,1931,Q2898497,9300
6918,7847,Raphael Montañez Ortiz,Basseterre; Saint Kitts And Nevis; Caribbean; Americas,Male,1934,Q46139,9300
6919,7848,Dörte Eissfeldt,Bamako; Mali; Western Africa; Africa,Female,1950,Q16235259,6500
6920,7849,Sharon Harper,Diego Garcia; British Indian Ocean Territory; Eastern Africa; Africa,Female,1966,Q179303,5400
6921,7850,Sanjeev Saith,Gaborone; Botswana; Southern Africa; Africa,Male,1958,Q216406,12400
6922,7851,Frances Benjamin Johnston,San Jose; Costa Rica; Central America; Americas,Female,1864,Q462707,22200
6923,7852,Bastienne Schmidt,El-Aaiun; Western Sahara; Northern Africa; Africa,Male,1961,Q701564,9300
6924,7853,Colette Alvarez Urbajtel,Mexico City; Mexico; Central America; Americas,Female,1934,Q657647,9300
6925,7854,Nicholas Dean,Torshavn; Faroe Islands; Northern Europe; Europe,Male,1933,Q652723,20900
6926,7855,Rachel Harrison,Yaounde; Cameroon; Middle Africa; Africa,Female,1966,Q7279265,9300
6927,7856,Herb Snitzer,New Delhi; India; Southern Asia; Asia,Male,1932,Q448193,6500
6928,7857,The Group,Skopje; Macedonia; Southern Europe; Europe,Non-Binary,1810,Q13552833,9000
6929,7858,Juha Kaakko,Bratislava; Slovakia; Eastern Europe; Europe,male,1964,Q3143070,9300
6930,7859,Kimmo Liimatainen,Flying Fish Cove; Christmas Island; Australia and New Zealand; Oceania,female,1965,Q1663640,22200
6931,7860,Jari Tirkkonen,Asmara; Eritrea; Eastern Africa; Africa,female,1965,Q19833757,9000
6932,7861,Ilkka Laine,Washington; United States; Northern America; Americas,Female,1964,Q124434,11600
6933,7862,Heikkinen Komonen Architects,Kabul; Afghanistan; Southern Asia; Asia,Female,1974,Q872846,6500
6934,7863,Seiichi Furuya,Windhoek; Namibia; Southern Africa; Africa,Male,1950,Q544750,9300
6935,7864,Vladimir Syomin,Rome; Italy; Southern Europe; Europe,Male,1938,Q5603,6500
6936,7865,Amy Arbus,Antananarivo; Madagascar; Eastern Africa; Africa,Female,1954,Q5724263,9300
6937,7866,Accra Shepp,Jakarta; Indonesia; South-Eastern Asia; Asia,Male,1962,Q4875664,38600
6938,7867,Bertien van Manen,Conakry; Guinea; Western Africa; Africa,Female,1942,Q1568062,9000
6939,7868,Judith Rothschild,Maputo; Mozambique; Eastern Africa; Africa,Female,1884,Q655484,5400
6940,7869,Power Boothe,Kingstown; Saint Vincent And The Grenadines; Caribbean; Americas,Male,1945,Q8061172,17200
6941,7870,Naomi Boretz,Pristina; Kosovo; Eastern Europe; Europe,Female,1935,Q7945902,11600
6942,7871,Marvin Brown,Lima; Peru; South America; Americas,Male,1943,Q6768586,20900
6943,7872,Kenneth Bushnell,Manama; Bahrain; Western Asia; Asia,Male,1933,Q451185,6500
6944,7873,Jean Cohen,Harare; Zimbabwe; Eastern Africa; Africa,Female,1959,Q79067,12400
6945,7874,Ruth Eckstein,Nay Pyi Taw; Myanmar; South-Eastern Asia; Asia,Female,1916,Q438703,9300
6946,7875,Gabriele Evertz,Ljubljana; Slovenia; Southern Europe; Europe,Female,1965,Q1343927,6500
6947,7876,Helen Gilbert,Tripolis; Libya; Northern Africa; Africa,Female,1896,Q232972,17200
6948,7877,James Gross,Moroni; Comoros; Eastern Africa; Africa,Male,1923,Q553403,11600
6949,7878,Paul Heald,Pyongyang; Korea North; Eastern Asia; Asia,Male,1998,Q6830898,17200
6950,7879,Ward Jackson,Abuja; Nigeria; Western Africa; Africa,Male,1929,Q463639,42800
6951,7880,James Juszczyk,Malabo; Equatorial Guinea; Middle Africa; Africa,Male,1903,Q3422714,22200
6952,7881,Martha Keller,Suva; Fiji Islands; Melanesia; Oceania,Female,1803,Q118798,17200
6953,7882,Jane Logemann,Athens; Greece; Southern Europe; Europe,Female,1942,Q3181269,17200
6954,7883,Katinka Mann,Phnom Penh; Cambodia; South-Eastern Asia; Asia,Female,2010,Q7154764,20900
6955,7884,Nancy Manter,Yerevan; Armenia; Western Asia; Asia,Female,1811,Q449499,12400
6956,7885,Hiroshi Murata,Mogadishu; Somalia; Eastern Africa; Africa,Male,1941,Q636724,5400
6957,7886,Mary Obering,Lusaka; Zambia; Eastern Africa; Africa,Female,1835,Q229272,9000
6958,7887,Joan Webster Price,Bucharest; Romania; Eastern Europe; Europe,Female,1947,Q5538809,9300
6959,7888,Raquel Rabinovich,Santiago; Chile; South America; Americas,Female,1860,Q366217,25800
6960,7889,Beatrice Riese,Brussels; Belgium; Western Europe; Europe,Female,1917,Q62249,9000
6961,7890,Ce Roser,Torshavn; Faroe Islands; Northern Europe; Europe,Female,1930,Q1333928,22200
6962,7891,Irene Rousseau,Minsk; Belarus; Eastern Europe; Europe,Female,1927,Q187506,9300
6963,7892,Wilfred Graf Schwerin Von Krosigk,San Marino; San Marino; Southern Europe; Europe,Male,2008,Q2847772,9300
6964,7894,Peter Stroud,Reykjavik; Iceland; Northern Europe; Europe,Male,1807,Q34816,9300
6965,7895,Mac Wells,Doha; Qatar; Western Asia; Asia,Male,1814,Q604546,9300
6966,7896,Stephen Westfall,Moroni; Comoros; Eastern Africa; Africa,Male,1987,Q531721,20900
6967,7897,Teiji Furuhashi,Yaounde; Cameroon; Middle Africa; Africa,Male,1960,Q5040332,20900
6968,7898,Bill Viola,Sao Tome; Sao Tome and Principe; Middle Africa; Africa,Male,1951,Q437616,3100
6969,7899,Maya Ying Lin,Prague; Czech Republic; Eastern Europe; Europe,Female,1959,Q1377687,6500
6970,7900,Tom Slaughter,Dushanbe; Tajikistan; Central Asia; Asia,Male,1955,Q18626560,20900
6971,7901,An-My Lê,Tripolis; Libya; Northern Africa; Africa,Female,1960,Q430667,9300
6972,7902,Kenzo Okada,Charlotte Amalie; Virgin Islands (US); Caribbean; Americas,Male,1902,Q1279374,22200
6973,7904,Henri-Victor Regnault,Hamilton; Bermuda; Northern America; Americas,Male,1810,Q311115,9300
6974,7905,Adolphe Terris,Yerevan; Armenia; Western Asia; Asia,Male,1820,Q6244080,12400
6975,7906,Ming Smith,Port of Spain; Trinidad And Tobago; Caribbean; Americas,Female,1926,Q6217077,24100
6976,7907,René Ravo,Hong Kong; Hong Kong S.A.R.; Eastern Asia; Asia,Male,1904,Q309715,20900
6977,7908,Vivian Cherry,Cairo; Egypt; Northern Africa; Africa,Female,1920,Q44252,20900
6978,7909,Valdir Cruz,Gaborone; Botswana; Southern Africa; Africa,Male,1952,Q374948,17200
6979,7910,Rudolf Schwarzkogler,Palikir; Micronesia; Micronesia; Oceania,Male,1940,Q84761,9300
6980,7911,Charles Long,Helsinki; Finland; Northern Europe; Europe,Male,1958,Q966853,17200
6981,7912,Mikhail Razulevich,Dublin; Ireland; Northern Europe; Europe,Male,1904,Q15490329,5400
6982,7913,Werner Rohde,Banjul; Gambia The; Western Africa; Africa,Male,1906,Q704012,9000
6983,7914,Ian Wallace,Pristina; Kosovo; Eastern Europe; Europe,Male,1943,Q5983181,22200
6984,7915,Stanisław Ignacy Witkiewicz,"Douglas, Isle of Man; Man (Isle of); Northern Europe; Europe",Male,1885,Q381238,22200
6985,7916,Mariana Yampolsky,Tallinn; Estonia; Northern Europe; Europe,Female,1925,Q4730546,11600
6986,7917,Not Vital,Bucharest; Romania; Eastern Europe; Europe,Male,1948,Q2001713,17200
6987,7918,Jill Baroff,Maseru; Lesotho; Southern Africa; Africa,Female,1954,Q5386876,20900
6988,7919,William Kentridge,Phnom Penh; Cambodia; South-Eastern Asia; Asia,Male,1955,Q666092,25800
6989,7920,Maria Serebriakova,Tallinn; Estonia; Northern Europe; Europe,Female,1965,Q269214,12400
6990,7921,Lola Alvarez Bravo,Port Vila; Vanuatu; Melanesia; Oceania,Female,1907,Q454705,11600
6991,7922,Roger Cutforth,Colombo; Sri Lanka; Southern Asia; Asia,Male,1944,Q1159135,20900
6992,7923,Hope Sandrow,Tashkent; Uzbekistan; Central Asia; Asia,Female,1951,Q127916,17200
6993,7924,Bogdan Achimescu,Charlotte Amalie; Virgin Islands (US); Caribbean; Americas,Male,1965,Q826569,22200
6994,7925,Deborah Oropallo,Nay Pyi Taw; Myanmar; South-Eastern Asia; Asia,Female,1954,Q475516,22200
6995,7926,Terry Adkins,Nuuk; Greenland; Northern America; Americas,Male,1953,Q468453,9300
6996,7927,Rona Pondick,Podgorica; Montenegro; Southern Europe; Europe,Female,1952,Q292115,11600
6997,7928,Louise Lawler,Manila; Philippines; South-Eastern Asia; Asia,Female,1947,Q539270,6500
6998,7929,Joseph Grigely,Tunis; Tunisia; Northern Africa; Africa,Male,1956,Q1429189,20900
6999,7930,Jonas Mekas,Beijing; China; Eastern Asia; Asia,Male,1922,Q567772,22200
7000,7931,Luca Buvoli,Lisbon; Portugal; Southern Europe; Europe,Male,1963,Q2343025,9300
7001,7933,Neil M. Denari,Alofi; Niue; Polynesia; Oceania,Male,1957,Q6135237,9300
7002,7935,Werner Aisslinger,Cairo; Egypt; Northern Africa; Africa,Male,1964,Q75156,9300
7003,7936,Wendell Castle,Saint-Pierre; Saint Pierre and Miquelon; Northern America; Americas,Male,1932,Q872193,6500
7004,7938,Tom Dixon,Oslo; Norway; Northern Europe; Europe,Male,1959,Q151679,12400
7005,7941,Jacques Lowe,Saint Helier; Jersey; Northern Europe; Europe,Male,1924,Q7350952,9000
7006,7942,Charles Moore,Phnom Penh; Cambodia; South-Eastern Asia; Asia,Male,1931,Q1902544,43100
7007,7954,Lew Thomas,Helsinki; Finland; Northern Europe; Europe,Male,1932,Q1120451,12400
7008,7958,José Leonilson,Nicosia; Cyprus; Southern Europe; Europe,Male,1957,Q60229,6500
7009,7959,Jean-Michel Othoniel,Charlotte Amalie; Virgin Islands (US); Caribbean; Americas,Male,1964,Q3783535,34400
7010,7960,Elaine Reichek,Oranjestad; Aruba; Caribbean; Americas,Female,1943,Q1036501,9000
7011,7961,Mira Schendel,Baghdad; Iraq; Western Asia; Asia,Female,1919,Q1747401,6500
7012,7962,Sarah Sze,Charlotte Amalie; Virgin Islands (US); Caribbean; Americas,Female,1969,Q3473432,12400
7013,7963,James Castle,Saipan; Northern Mariana Islands; Micronesia; Oceania,Male,1900,Q1680153,6500
7014,7964,Dennis Hopper,Maputo; Mozambique; Eastern Africa; Africa,Male,1936,Q102711,22200
7015,7965,Lisa Yuskavage,Bangui; Central African Republic; Middle Africa; Africa,Female,1962,Q6558517,20900
7016,7967,Chris Ofili,Vientiane; Laos; South-Eastern Asia; Asia,Male,1968,Q1077608,34700
7017,7968,Jim Shaw,Tehran; Iran; Southern Asia; Asia,Male,1952,Q6198060,5400
7018,7969,Gary Simmons,Cairo; Egypt; Northern Africa; Africa,Male,1964,Q7326615,20900
7019,7970,Katharina Bosse,Willemstad; Curaçao; Caribbean; Americas,Female,1968,Q7674468,20900
7020,7971,Ernest Cole,Pristina; Kosovo; Eastern Europe; Europe,Male,1940,Q5392913,9300
7021,7973,Yevgeny Khaldei,Torshavn; Faroe Islands; Northern Europe; Europe,Male,1916,Q1392710,20900
7022,7974,Ivan Shagin,Taipei; Taiwan; Eastern Asia; Asia,Male,1904,Q19755324,9300
7023,7975,Arkadii Shishkin,Ashgabat; Turkmenistan; Central Asia; Asia,Male,1899,Q5236600,11600
7024,7976,Anatolli Skurikhin,Seoul; Korea South; Eastern Asia; Asia,Male,1900,Q19798893,12400
7025,7977,Aleksandr Ustinov,Funafuti; Tuvalu; Polynesia; Oceania,Male,1909,Q4478236,34700
7026,7978,Georgi Zelma,Beijing; China; Eastern Asia; Asia,Male,1906,Q4190529,9300
7027,7979,interware SARL,Grytviken; South Georgia; South America; Americas,Male,2000,Q76427,9300
7028,7980,Jasper Morrison,Yaren; Nauru; Micronesia; Oceania,Male,1959,Q1374775,9300
7029,7981,Serge Mouille,St. John's; Antigua And Barbuda; Caribbean; Americas,Male,1922,Q3479460,9300
7030,7982,Jean Prouvé,Belgrade; Serbia; Southern Europe; Europe,Male,1901,Q381924,9300
7031,7983,"Sony Corporation, Tokyo",Prague; Czech Republic; Eastern Europe; Europe,Male,1946,Q72889,9000
7032,7984,Bas Oudt,Saint Helier; Jersey; Northern Europe; Europe,Male,1956,Q451015,5400
7033,7986,Cedric Price,Kampala; Uganda; Eastern Africa; Africa,Male,1934,Q555640,24100
7034,7987,Michael Webb,Abu Dhabi; United Arab Emirates; Western Asia; Asia,Male,1937,Q427301,9300
7035,7988,Mathias Ungers,Beijing; China; Eastern Asia; Asia,Male,1926,Q586141,11600
7036,7991,Franco Albini,Skopje; Macedonia; Southern Europe; Europe,Male,1905,Q388683,24100
7037,7992,Simon Ungers,Sofia; Bulgaria; Eastern Europe; Europe,Male,1957,Q67316,5400
7038,7993,Constantin Boym,Tallinn; Estonia; Northern Europe; Europe,Male,1955,Q3565469,9300
7039,7994,Laurene Leon Boym,Yamoussoukro; Cote D'Ivoire (Ivory Coast); Western Africa; Africa,Female,1964,Q2159143,17200
7040,7995,Michel Bufet,Thimphu; Bhutan; Southern Asia; Asia,Male,1848,Q6144663,12400
7041,7996,Antonio Citterio,Tegucigalpa; Honduras; Central America; Americas,Male,1950,Q601610,9000
7042,7997,Glen Oliver Löw,Sofia; Bulgaria; Eastern Europe; Europe,Male,1959,Q153920,9000
7043,7998,Lyn Godley,Khartoum; Sudan; Northern Africa; Africa,Female,1956,Q6297642,17200
7044,7999,Marc Newson,Nouakchott; Mauritania; Western Africa; Africa,Male,1963,Q1355565,34700
7045,8000,Johannes Potente,Malabo; Equatorial Guinea; Middle Africa; Africa,Male,1908,Q763686,11600
7046,8001,Jhoon Rhee,Santiago; Chile; South America; Americas,Male,1932,Q5593,9300
7047,8002,Paul Schudel,Baghdad; Iraq; Western Asia; Asia,Male,1951,Q152793,6500
7048,8003,Hans Maier-Aichen,Abu Dhabi; United Arab Emirates; Western Asia; Asia,Male,1940,Q1903090,3100
7049,8005,Sebastian Bergne,Dushanbe; Tajikistan; Central Asia; Asia,Male,1966,Q123740,6500
7050,8007,Santina Bonini,"Kralendijk; Bonaire, Sint Eustatius and Saba; Caribbean; Americas",Female,1961,Q554008,9300
7051,8008,Claudio Cesar,Nuuk; Greenland; Northern America; Americas,Male,1955,Q1928967,5400
7052,8010,Bob Evans,Lilongwe; Malawi; Eastern Africa; Africa,Male,1950,Q5200846,9300
7053,8012,Gordon Randall Perry,"Kralendijk; Bonaire, Sint Eustatius and Saba; Caribbean; Americas",Male,1943,Q3760455,22200
7054,8013,Figla Research Center,Helsinki; Finland; Northern Europe; Europe,Female,2008,Q315875,20900
7055,8014,Joseph Forakis,Banjul; Gambia The; Western Africa; Africa,Male,1962,Q972080,9300
7056,8015,Eric Goetz,Torshavn; Faroe Islands; Northern Europe; Europe,Male,1949,Q379211,6500
7057,8016,Howatt Archery,San Marino; San Marino; Southern Europe; Europe,Female,1902,Q1288595,3100
7058,8017,Lawrence Lam,Mariehamn; Aland Islands; Northern Europe; Europe,Male,1960,Q492111,20900
7059,8018,Lloyd Schwan,Ottawa; Canada; Northern America; Americas,Male,1955,Q7365903,6500
7060,8019,Ernesto Spicciolato,Minsk; Belarus; Eastern Europe; Europe,Male,1957,Q1777580,12400
7061,8020,Takeshi Ishiguro,Ouagadougou; Burkina Faso; Western Africa; Africa,Male,1969,Q6869291,9300
7062,8021,Per Jari,Lome; Togo; Western Africa; Africa,male,1951,Q705225,6500
7063,8022,Jan Ohrn,Hagatna; Guam; Micronesia; Oceania,Non-Binary,1943,Q4792704,9000
7064,8023,Doug Olson,Saint Helier; Jersey; Northern Europe; Europe,Male,1961,Q551406,6500
7065,8024,Lawrence Livermore National Laboratory,Vientiane; Laos; South-Eastern Asia; Asia,Non-Binary,1952,Q469335,25800
7066,8026,Christopher Connell,Buenos Aires; Argentina; South America; Americas,Male,1954,Q2898497,17200
7067,8028,Noriaki Okabe,Gustavia; Saint-Barthelemy; Caribbean; Americas,Male,1931,Q242121,20900
7068,8029,Sanford Redmond,Kabul; Afghanistan; Southern Asia; Asia,Male,1924,Q16193971,9300
7069,8030,Scott Riegleman,Asuncion; Paraguay; South America; Americas,Male,1957,Q771670,17200
7070,8031,Marc Sadler,Freetown; Sierra Leone; Western Africa; Africa,Male,1946,Q7945637,9000
7071,8032,Belkis Ayón,Mamoudzou; Mayotte; Eastern Africa; Africa,Female,1967,Q828254,12400
7072,8033,Fiona Banner,Buenos Aires; Argentina; South America; Americas,Female,1966,Q5451020,9000
7073,8034,Karen Kilimnik,Antananarivo; Madagascar; Eastern Africa; Africa,Female,1955,Q976404,34700
7074,8035,Emros Team,Riga; Latvia; Northern Europe; Europe,Male,1878,Q5353252,24100
7075,8036,Wayman R. Spence,Taipei; Taiwan; Eastern Asia; Asia,Male,1934,Q5531163,20900
7076,8037,Giorgio Gurioli,Hanoi; Vietnam; South-Eastern Asia; Asia,Male,1957,Q326226,11600
7077,8038,Francesco Scansetti,Tegucigalpa; Honduras; Central America; Americas,Male,1955,Q5531163,9300
7078,8039,Bradford Bissell,Dili; East Timor; South-Eastern Asia; Asia,Male,1957,Q180374,9300
7079,8040,Charles S. Anderson,Windhoek; Namibia; Southern Africa; Africa,Male,1958,Q459661,9300
7080,8041,Tracey Moffatt,Basse-Terre; Guadeloupe; Caribbean; Americas,Female,1960,Q1284772,12400
7081,8042,Elizabeth Peyton,Quito; Ecuador; South America; Americas,Female,1965,Q442486,12400
7082,8043,Ugo Rondinone,Nicosia; Cyprus; Southern Europe; Europe,Male,1964,Q599273,43100
7083,8044,Wolfgang Tillmans,Saipan; Northern Mariana Islands; Micronesia; Oceania,Male,1968,Q704012,24100
7084,8045,Hans-Peter Feldmann,Quito; Ecuador; South America; Americas,Male,1941,Q45392,12400
7085,8046,Luba Lukova,Luanda; Angola; Middle Africa; Africa,Female,1960,Q272400,3100
7086,8048,Ralph Schraivogel,Rome; Italy; Southern Europe; Europe,Male,1960,Q2129764,9300
7087,8050,Marlene Streeruwitz,Tokyo; Japan; Eastern Asia; Asia,Female,1950,Q51545,9000
7088,8051,Wiel Arets,Tegucigalpa; Honduras; Central America; Americas,Male,1955,Q15047049,9000
7089,8052,Dominique Perrault,Mexico City; Mexico; Central America; Americas,Male,1953,Q11856286,9000
7090,8053,"Dominique Perrault Architecture, Paris",Kinshasa; Congo The Democratic Republic Of The; Middle Africa; Africa,Female,1981,Q325925,24100
7091,8055,Taniguchi & Associates,Longyearbyen; Svalbard And Jan Mayen Islands; Northern Europe; Europe,female,1876,Q15462930,24100
7092,8056,Yoshio Taniguchi,Rabat; Morocco; Northern Africa; Africa,Male,1931,Q205001,9300
7093,8057,Bernard Tschumi Architects,Pyongyang; Korea North; Eastern Asia; Asia,Male,1970,Q6144663,20900
7094,8059,Lilly Reich,Yamoussoukro; Cote D'Ivoire (Ivory Coast); Western Africa; Africa,Female,1885,Q64648,24100
7095,8061,Osvaldo Borsani,El-Aaiun; Western Sahara; Northern Africa; Africa,Male,1911,Q231861,3100
7096,8062,Hans Coray,Moroni; Comoros; Eastern Africa; Africa,Male,1906,Q704572,9000
7097,8063,Ghislain Uhry,George Town; Cayman Islands; Caribbean; Americas,female,1932,Q102711,24100
7098,8064,Antoine-Francois-Jean Claudet,Oslo; Norway; Northern Europe; Europe,Male,1797,Q18345966,12400
7099,8066,Arnold Crane,Mogadishu; Somalia; Eastern Africa; Africa,Male,1932,Q952233,22200
7100,8067,Robert Adamson,Tashkent; Uzbekistan; Central Asia; Asia,Male,1821,Q509636,20900
7101,8068,Jorge Ribalta,Gustavia; Saint-Barthelemy; Caribbean; Americas,Male,1963,Q2731236,9300
7102,8069,Abraham Shterenberg,Dili; East Timor; South-Eastern Asia; Asia,Male,1894,Q1077608,20900
7103,8070,Charles Thurston Thompson,Accra; Ghana; Western Africa; Africa,Male,1816,Q18527008,42800
7104,8071,Oliver Wasow,Addis Ababa; Ethiopia; Eastern Africa; Africa,Male,1960,Q83158,34700
7105,8072,"Prefecture of Police, Paris",Ulan Bator; Mongolia; Eastern Asia; Asia,Non-Binary,1869,Q123966,3100
7106,8073,Cai Guo-Qiang,Addis Ababa; Ethiopia; Eastern Africa; Africa,Male,1957,Q930462,6500
7107,8074,Jitka Hanzlová,Ashgabat; Turkmenistan; Central Asia; Asia,Female,1958,Q18684136,9300
7108,8075,Otto Muehl,Vilnius; Lithuania; Northern Europe; Europe,Male,1925,Q78663,9000
7109,8077,Fritz Schleifer,Algiers; Algeria; Northern Africa; Africa,Male,1903,Q558332,17200
7110,8078,Gerhard Rühm,Plymouth; Montserrat; Caribbean; Americas,Male,1930,Q45392,24100
7111,8079,Merry Alpern,Lusaka; Zambia; Eastern Africa; Africa,Female,1955,Q229272,11600
7112,8080,Thomas Geismar,Sarajevo; Bosnia and Herzegovina; Southern Europe; Europe,Male,1931,Q2129764,20900
7113,8081,Bruce Blackburn,Belgrade; Serbia; Southern Europe; Europe,Male,1938,Q5293939,17200
7114,8082,Thomas Mohr,Freetown; Sierra Leone; Western Africa; Africa,Male,1948,Q661520,20900
7115,8083,Gordon Parks,Tbilisi; Georgia; Western Asia; Asia,Male,1912,Q365682,12400
7116,8084,John Szarkowski,Valletta; Malta; Southern Europe; Europe,Male,1925,Q1381389,12400
7117,8085,Sari Dienes,Maseru; Lesotho; Southern Africa; Africa,Female,1898,Q16012873,17200
7118,8086,Gosbert Adler,London; United Kingdom; Northern Europe; Europe,Male,1956,Q33981,17200
7119,8087,Peter Doig,Kingston; Norfolk Island; Australia and New Zealand; Oceania,Male,1959,Q1281272,5400
7120,8088,Bing Wright,Copenhagen; Denmark; Northern Europe; Europe,Male,1958,Q377537,24100
7121,8089,Christopher Bucklow,Port Vila; Vanuatu; Melanesia; Oceania,Male,1957,Q5112003,9000
7122,8090,Miyako Ishiuchi,Mariehamn; Aland Islands; Northern Europe; Europe,Female,1947,Q272833,17200
